,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
64,304082,0.66,True,Centrum-West,52.37239,4.89657,Private room,2,1.0,2.0,8,$137.00,2,1125,True,4,4,4.77,False,,68.5,274.0,0.07,0.18,0.2,4.99,Centrum-West,,
65,304143,1.0,False,Oud-Oost,52.3623,4.92028,Entire home/apt,2,1.0,1.0,6,$95.00,3,30,True,0,0,4.55,False,,47.5,285.0,0.04,0.1,0.17,4.99,Oud-Oost,0.0,241.0
66,306852,0.79,False,Centrum-Oost,52.35931,4.89844,Entire home/apt,4,2.0,2.0,7,$200.00,4,21,True,0,2,4.61,False,,50.0,800.0,0.07,0.24,0.2,4.99,Centrum-Oost,0.08493150684931507,115.0
67,307497,0.91,False,Centrum-Oost,52.36733,4.92055,Entire home/apt,16,8.0,,34,$911.00,2,30,True,9,0,4.19,True,,56.94,1822.0,0.13,0.25,0.28,10.99,Centrum-Oost,,
68,307621,0.51,False,Centrum-Oost,52.35871,4.89616,Entire home/apt,2,1.0,1.0,7,$125.00,3,21,True,0,0,4.5,False,,62.5,375.0,0.08,0.2,0.18,4.99,Centrum-Oost,0.0,150.0
69,308028,0.55,False,Centrum-Oost,52.35972,4.8975,Private room,2,1.0,1.0,8,$95.00,3,10,True,0,0,4.77,False,,47.5,285.0,0.06,0.15,0.14,4.99,Centrum-Oost,0.0,250.0
70,311124,0.38,False,Centrum-West,52.37104,4.87713,Entire home/apt,2,1.0,1.0,10,$225.00,5,15,True,0,1,4.75,False,,112.5,1125.0,0.06,0.13,0.17,4.99,Centrum-West,0.8684931506849315,140.0
71,319985,0.74,False,De Pijp - Rivierenbuurt,52.35669,4.90187,Entire home/apt,4,2.0,2.0,8,$231.00,1,90,True,2,7,4.75,False,,57.75,231.0,0.09,0.14,0.23,4.99,De Pijp - Rivierenbuurt,,
72,327285,0.59,False,De Pijp - Rivierenbuurt,52.35625,4.89323,Private room,4,1.0,6.0,15,$239.00,2,30,True,0,4,4.94,True,,59.75,478.0,0.1,0.16,0.18,4.99,De Pijp - Rivierenbuurt,0.0,800.0
73,331946,,False,De Baarsjes - Oud-West,52.3606,4.85739,Entire home/apt,4,2.0,4.0,9,$220.00,2,14,True,0,0,4.88,False,,55.0,440.0,0.08,0.16,0.2,4.99,De Baarsjes - Oud-West,,
74,343094,1.0,False,Oud-Oost,52.35715,4.90926,Private room,2,1.0,1.0,4,$100.00,3,30,True,3,4,4.89,True,,50.0,300.0,0.08,0.15,0.18,4.99,Oud-Oost,0.3561643835616438,90.0
75,350271,,False,IJburg - Zeeburgereiland,52.36129,4.98845,Entire home/apt,4,2.0,3.0,15,$395.00,7,365,True,23,0,4.0,False,,98.75,2765.0,0.07,0.28,0.22,4.99,IJburg - Zeeburgereiland,0.9808219178082191,109.0
76,357980,1.0,True,De Baarsjes - Oud-West,52.36348,4.87648,Entire home/apt,4,2.0,4.0,10,$232.00,2,1125,True,0,1,4.87,False,,58.0,464.0,0.09,0.23,0.28,4.99,De Baarsjes - Oud-West,,
77,366438,0.65,False,Centrum-Oost,52.36738,4.89671,Private room,2,1.0,1.0,10,$130.00,2,60,True,2,6,4.74,True,,65.0,260.0,0.06,0.16,0.18,4.99,Centrum-Oost,,
78,367107,0.0,False,Centrum-Oost,52.36263,4.90216,Entire home/apt,2,1.0,1.0,11,$182.00,5,30,True,5,0,5.0,False,,91.0,910.0,0.06,0.19,0.2,4.99,Centrum-Oost,0.07397260273972603,95.0
79,367491,1.0,False,De Baarsjes - Oud-West,52.364,4.87814,Entire home/apt,2,1.0,1.0,9,$174.00,3,19,True,0,0,4.91,False,,87.0,522.0,0.08,0.17,0.21,4.99,De Baarsjes - Oud-West,0.0,210.0
80,379885,0.64,False,De Pijp - Rivierenbuurt,52.35465,4.9061,Private room,2,1.0,1.0,13,$297.00,3,180,True,5,1,4.66,True,,148.5,891.0,0.11,0.13,0.2,4.99,De Pijp - Rivierenbuurt,0.2219178082191781,119.0
81,396125,0.44,False,Centrum-West,52.37824,4.88532,Private room,2,1.0,1.0,1,$70.00,3,14,True,1,0,4.45,False,,35.0,210.0,0.06,0.09,0.15,2.99,Centrum-West,0.0027397260273972603,195.0
82,402353,0.98,False,Watergraafsmeer,52.35338,4.93407,Private room,2,1.0,1.0,6,$139.00,2,1125,True,2,4,4.85,True,,69.5,278.0,0.06,0.13,0.19,4.99,Watergraafsmeer,0.6410958904109589,120.0
83,414865,0.0,False,Zuid,52.35043,4.84676,Entire home/apt,2,1.0,1.0,5,$110.00,4,30,True,2,1,4.88,False,,55.0,440.0,0.07,0.17,0.18,4.99,Zuid,0.038356164383561646,245.0
84,415619,0.42,False,Oostelijk Havengebied - Indische Buurt,52.36905,4.93528,Entire home/apt,3,2.0,1.0,2,$145.00,2,30,True,0,0,4.93,False,,48.33,290.0,0.08,0.16,0.14,4.99,Oostelijk Havengebied - Indische Buurt,,
85,437757,1.0,True,De Pijp - Rivierenbuurt,52.35503,4.90516,Entire home/apt,2,1.0,1.0,5,$145.00,3,7,True,0,1,4.63,False,,72.5,435.0,0.07,0.16,0.18,4.99,De Pijp - Rivierenbuurt,0.005479452054794521,195.0
86,438089,1.0,False,De Baarsjes - Oud-West,52.36116,4.86608,Private room,2,1.0,1.0,12,$129.00,4,60,True,2,1,4.78,True,,64.5,516.0,0.07,0.18,0.14,4.99,De Baarsjes - Oud-West,0.4383561643835616,345.0
87,440992,0.62,False,Zuid,52.34162,4.849049,Entire home/apt,4,2.0,2.0,9,$200.00,3,60,True,2,3,4.87,False,,50.0,600.0,0.07,0.29,0.25,4.99,Zuid,0.13150684931506848,129.0
88,441424,0.92,False,Oostelijk Havengebied - Indische Buurt,52.37281,4.94303,Entire home/apt,4,2.0,3.0,6,$150.00,3,30,True,0,0,4.55,False,,37.5,450.0,0.06,0.26,0.15,4.99,Oostelijk Havengebied - Indische Buurt,0.005479452054794521,200.0
89,445660,1.0,True,De Baarsjes - Oud-West,52.37001,4.85646,Private room,3,1.0,3.0,9,$79.00,2,30,True,2,5,4.79,True,,26.33,158.0,0.05,0.1,0.16,4.99,De Baarsjes - Oud-West,,
90,446999,1.0,False,De Baarsjes - Oud-West,52.35927,4.86529,Private room,2,1.0,1.0,3,$119.00,4,90,True,10,0,4.77,True,,59.5,476.0,0.07,0.18,0.18,4.99,De Baarsjes - Oud-West,0.4438356164383562,250.0
91,450767,1.0,True,Centrum-Oost,52.37006,4.90081,Entire home/apt,4,2.0,3.0,10,$284.00,3,1125,True,0,3,4.63,False,,71.0,852.0,0.11,0.21,0.25,4.99,Centrum-Oost,0.5506849315068493,175.0
92,462341,0.89,False,Centrum-West,52.3739,4.89263,Entire home/apt,2,1.0,2.0,14,$176.00,3,20,True,0,1,4.97,False,,88.0,528.0,0.07,0.21,0.2,4.99,Centrum-West,0.0273972602739726,149.0
93,481664,0.93,False,Westerpark,52.39134,4.89067,Private room,2,1.0,1.0,4,$105.00,2,14,True,3,5,4.69,False,,52.5,210.0,0.06,0.17,0.2,4.99,Westerpark,,
94,483779,,False,Slotervaart,52.3509,4.83293,Private room,2,1.0,1.0,9,$100.00,2,14,True,0,0,4.88,False,,50.0,200.0,0.06,0.11,0.18,4.99,Slotervaart,,
95,494433,0.77,False,De Baarsjes - Oud-West,52.36812,4.85422,Entire home/apt,6,3.0,3.0,8,$160.00,2,14,True,0,0,4.87,False,,26.67,320.0,0.07,0.18,0.15,4.99,De Baarsjes - Oud-West,,
96,503629,,False,Zuid,52.3543,4.87701,Entire home/apt,5,3.0,3.0,8,$120.00,5,22,True,0,0,4.82,False,,24.0,600.0,0.06,0.19,0.2,4.99,Zuid,0.0,50.0
97,505012,0.0,False,Centrum-Oost,52.36412,4.88757,Entire home/apt,4,2.0,5.0,7,$299.00,3,30,True,1,0,4.72,False,,74.75,897.0,0.14,0.27,0.35,4.99,Centrum-Oost,0.4383561643835616,162.0
98,505650,0.82,False,Zuid,52.35482,4.87438,Private room,3,1.0,3.0,6,$140.00,3,21,True,0,2,4.96,False,,46.67,420.0,0.05,0.19,0.19,4.99,Zuid,0.6246575342465753,90.0
99,507598,0.0,False,Centrum-West,52.37694,4.88003,Entire home/apt,4,2.0,3.0,29,$600.00,2,60,True,0,0,4.67,True,,150.0,1200.0,0.13,0.17,0.26,10.99,Centrum-West,,
100,508433,1.0,False,Geuzenveld - Slotermeer,52.37166,4.82951,Entire home/apt,4,2.0,3.0,14,$375.00,3,30,True,6,1,4.86,False,,93.75,1125.0,0.13,0.18,0.24,4.99,Geuzenveld - Slotermeer,0.01643835616438356,145.0
101,515088,0.0,False,Noord-Oost,52.39675,4.99603,Private room,4,1.0,2.0,3,$120.00,2,20,True,19,0,5.0,False,,30.0,240.0,0.06,0.08,0.17,4.99,Noord-Oost,,
102,515749,0.76,False,Centrum-Oost,52.35902,4.89606,Private room,4,1.0,1.0,12,$165.00,3,365,True,4,5,4.85,False,,41.25,495.0,0.07,0.15,0.21,4.99,Centrum-Oost,0.7698630136986301,277.0
103,515921,0.11,False,Zuid,52.35022,4.8525,Entire home/apt,4,2.0,1.0,4,$165.00,3,30,True,1,0,4.19,False,,41.25,495.0,0.08,0.18,0.19,4.99,Zuid,0.057534246575342465,277.0
104,517996,0.04,False,Centrum-West,52.37827,4.88568,Entire home/apt,2,1.0,1.0,14,$410.00,3,1125,True,28,0,4.67,True,,205.0,1230.0,0.08,0.26,0.13,10.99,Centrum-West,0.40273972602739727,250.0
105,522471,0.5,False,Bos en Lommer,52.3774,4.851,Entire home/apt,4,2.0,5.0,8,$180.00,8,25,True,0,0,4.96,False,,45.0,1440.0,0.07,0.14,0.17,4.99,Bos en Lommer,0.030136986301369864,240.0
106,528022,0.97,False,Westerpark,52.39114,4.88846,Private room,2,1.0,1.0,7,$100.00,2,30,True,1,4,4.87,False,,50.0,200.0,0.07,0.12,0.15,4.99,Westerpark,,
107,538723,,False,Watergraafsmeer,52.354,4.93965,Entire home/apt,4,2.0,2.0,1,$140.00,5,30,True,0,0,4.84,False,,35.0,700.0,0.06,0.14,0.15,4.99,Watergraafsmeer,0.0,340.0
108,549310,0.6,False,De Baarsjes - Oud-West,52.37126,4.86241,Entire home/apt,5,3.0,4.0,10,$200.00,2,1125,True,0,1,4.48,False,,40.0,400.0,0.1,0.21,0.31,4.99,De Baarsjes - Oud-West,,
109,553514,0.0,False,Westerpark,52.38444,4.86916,Entire home/apt,2,1.0,1.0,5,$80.00,2,30,True,0,0,4.41,False,,40.0,160.0,0.05,0.12,0.16,4.99,Westerpark,,
110,556829,0.69,False,Buitenveldert - Zuidas,52.33558,4.86878,Entire home/apt,2,1.0,1.0,14,$148.00,3,1125,True,5,1,4.68,False,,74.0,444.0,0.07,0.12,0.2,4.99,Buitenveldert - Zuidas,0.4383561643835616,220.0
111,568005,0.0,False,Zuid,52.3541,4.8815,Entire home/apt,2,1.0,1.0,6,$140.00,2,1125,True,0,0,4.96,False,,70.0,280.0,0.07,0.2,0.17,4.99,Zuid,,
112,568446,0.47,False,Centrum-Oost,52.37079,4.90153,Entire home/apt,2,1.0,2.0,5,$108.00,3,5,True,0,1,4.82,False,,54.0,324.0,0.06,0.13,0.21,4.99,Centrum-Oost,0.0,150.0
113,570753,0.35,False,Zuid,52.34904,4.86765,Private room,3,1.0,2.0,1,$75.00,4,30,True,6,1,4.87,False,,25.0,300.0,0.06,0.11,0.17,4.99,Zuid,0.43561643835616437,175.0
114,571029,,False,De Baarsjes - Oud-West,52.3676,4.85976,Entire home/apt,4,2.0,2.0,9,$150.00,3,1124,True,0,0,4.9,False,,37.5,450.0,0.09,0.2,0.21,4.99,De Baarsjes - Oud-West,0.0,180.0
115,575603,0.36,False,Centrum-Oost,52.36112,4.89462,Entire home/apt,4,2.0,4.0,6,$245.00,5,35,True,0,0,4.82,False,,61.25,1225.0,0.03,0.25,0.3,4.99,Centrum-Oost,0.0136986301369863,54.0
116,579851,1.0,True,Westerpark,52.39144,4.88436,Private room,2,1.0,1.0,10,$124.00,2,1125,True,0,4,4.96,True,,62.0,248.0,0.07,0.16,0.18,4.99,Westerpark,,
117,582028,1.0,False,Slotervaart,52.360214,4.8434567,Entire home/apt,3,2.0,1.0,5,$211.00,5,17,True,5,0,4.8,False,,70.33,1055.0,0.08,0.15,0.24,4.99,Slotervaart,0.1178082191780822,127.0
118,582382,0.58,False,Oud-Noord,52.39442,4.91478,Entire home/apt,5,3.0,3.0,2,$170.00,4,14,True,0,0,4.78,False,,34.0,680.0,0.09,0.15,0.2,4.99,Oud-Noord,0.0,85.0
119,588020,0.65,False,Centrum-Oost,52.36918,4.91316,Entire home/apt,6,3.0,6.0,9,$316.00,3,90,True,2,3,4.49,True,,52.67,948.0,0.04,0.18,0.24,4.99,Centrum-Oost,0.6191780821917808,350.0
120,590236,0.64,False,De Baarsjes - Oud-West,52.36809,4.85436,Entire home/apt,2,1.0,1.0,3,$120.00,4,8,True,0,1,4.85,False,,60.0,480.0,0.06,0.17,0.19,4.99,De Baarsjes - Oud-West,0.4547945205479452,196.0
121,590681,1.0,False,Zuid,52.34788,4.8506,Entire home/apt,4,2.0,1.0,10,$295.00,2,21,True,0,0,5.0,False,,73.75,590.0,0.1,0.09,0.26,4.99,Zuid,,
122,606871,0.86,False,Westerpark,52.37621,4.87075,Private room,2,1.0,1.0,10,$161.00,2,365,True,9,6,4.72,False,,80.5,322.0,0.08,0.18,0.21,4.99,Westerpark,,
123,608432,0.82,True,Centrum-West,52.381996,4.888583,Private room,2,1.0,1.0,5,$107.00,1,10,True,5,9,4.74,True,,53.5,107.0,0.07,0.1,0.19,4.99,Centrum-West,,
124,613088,0.78,False,Noord-Oost,52.41016,4.96369,Private room,2,1.0,1.0,1,$87.00,2,1125,True,0,2,4.86,False,,43.5,174.0,0.06,0.12,0.15,4.99,Noord-Oost,,
125,613110,1.0,False,IJburg - Zeeburgereiland,52.36368,4.9794,Private room,4,1.0,3.0,1,$60.00,1,1125,True,20,2,3.96,True,,15.0,60.0,0.06,0.12,0.16,2.99,IJburg - Zeeburgereiland,,
126,623123,0.8,False,De Baarsjes - Oud-West,52.36247,4.86534,Entire home/apt,4,2.0,2.0,10,$450.00,4,14,True,0,0,4.32,True,,112.5,1800.0,0.16,0.22,0.32,10.99,De Baarsjes - Oud-West,0.019178082191780823,140.0
127,627188,1.0,True,Centrum-West,52.381996,4.888583,Private room,2,1.0,1.0,13,$119.00,1,10,True,0,13,4.84,True,,59.5,119.0,0.07,0.14,0.17,4.99,Centrum-West,,
128,627213,0.67,False,Zuid,52.35094,4.88552,Entire home/apt,5,3.0,3.0,10,$100.00,7,30,True,0,0,5.0,False,,20.0,700.0,0.07,0.16,0.2,4.99,Zuid,0.0,95.0
129,633585,0.96,False,De Pijp - Rivierenbuurt,52.34918,4.89197,Entire home/apt,2,1.0,1.0,5,$125.00,4,61,True,0,0,4.83,False,,62.5,500.0,0.05,0.12,0.15,4.99,De Pijp - Rivierenbuurt,0.4246575342465753,125.0
130,634170,1.0,True,Westerpark,52.38388,4.86562,Entire home/apt,4,2.0,4.0,3,$109.00,14,1125,True,0,0,4.88,False,,27.25,1526.0,0.07,0.12,0.16,4.99,Westerpark,0.06027397260273973,229.0
131,635019,0.21,False,Bos en Lommer,52.3786,4.84948,Entire home/apt,2,1.0,1.0,3,$150.00,2,6,True,0,1,4.82,False,,75.0,300.0,0.07,0.22,0.18,4.99,Bos en Lommer,,
132,653459,1.0,False,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,4,2.0,5.0,9,$240.00,6,28,True,0,0,4.94,False,,60.0,1440.0,0.06,0.12,0.21,4.99,Buitenveldert - Zuidas,0.23013698630136986,120.0
133,654931,1.0,True,Centrum-West,52.37167,4.8948,Hotel room,2,1.0,1.0,5,$94.00,1,1125,True,0,5,4.85,True,,47.0,94.0,0.05,0.1,0.15,4.99,Centrum-West,,
134,655216,1.0,True,Centrum-West,52.37098,4.89434,Hotel room,2,1.0,1.0,9,$106.00,1,1125,True,0,9,4.87,True,,53.0,106.0,0.07,0.1,0.18,4.99,Centrum-West,,
135,658063,0.91,False,De Baarsjes - Oud-West,52.36188,4.87694,Private room,4,1.0,3.0,2,$146.00,3,1125,True,3,2,4.36,False,,36.5,438.0,0.06,0.07,0.18,4.99,De Baarsjes - Oud-West,0.06027397260273973,137.0
136,660856,0.83,False,Watergraafsmeer,52.3551,4.93262,Entire home/apt,4,2.0,6.0,15,$275.00,7,33,True,1,0,4.82,False,,68.75,1925.0,0.08,0.29,0.2,4.99,Watergraafsmeer,0.005479452054794521,115.0
137,664697,0.0,False,Oud-Noord,52.38537,4.90241,Entire home/apt,2,1.0,1.0,8,$87.00,30,180,True,4,0,4.33,False,,43.5,2610.0,0.05,0.1,0.15,4.99,Oud-Noord,0.8273972602739726,429.0
138,667305,0.92,False,Noord-West,52.41878,4.89397,Entire home/apt,2,1.0,1.0,5,$146.00,5,120,True,19,3,5.0,False,,73.0,730.0,0.06,0.14,0.16,4.99,Noord-West,0.9342465753424658,99.0
139,679838,0.59,False,Centrum-Oost,52.36716,4.90462,Entire home/apt,2,1.0,1.0,14,$395.00,3,10,True,0,0,4.94,False,,197.5,1185.0,0.12,0.15,0.23,4.99,Centrum-Oost,0.0,250.0
140,683431,1.0,False,De Pijp - Rivierenbuurt,52.34557,4.8962,Private room,2,1.0,1.0,5,$75.00,1,14,True,4,9,4.64,False,,37.5,75.0,0.05,0.1,0.16,4.99,De Pijp - Rivierenbuurt,,
141,685990,1.0,True,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,2,1.0,2.0,7,$71.00,4,25,True,4,5,4.3,True,,35.5,284.0,0.05,0.06,0.15,2.99,Geuzenveld - Slotermeer,0.8986301369863013,200.0
142,689623,0.73,False,Centrum-Oost,52.3737,4.92581,Entire home/apt,2,1.0,1.0,1,$120.00,14,60,True,2,0,4.73,False,,60.0,1680.0,0.08,0.19,0.19,4.99,Centrum-Oost,0.10684931506849316,200.0
143,690757,1.0,False,Centrum-West,52.374,4.89902,Private room,3,1.0,2.0,7,$187.00,2,1125,True,5,5,4.51,True,,62.33,374.0,0.11,0.21,0.2,4.99,Centrum-West,,
144,693675,0.22,False,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,2,1.0,2.0,2,$95.00,1,4,True,0,0,4.73,False,,47.5,95.0,0.04,0.09,0.16,4.99,De Baarsjes - Oud-West,,
145,702120,0.5,False,Westerpark,52.38384,4.87303,Entire home/apt,2,1.0,1.0,1,$136.00,2,7,True,0,0,4.82,False,,68.0,272.0,0.06,0.17,0.19,4.99,Westerpark,,
146,702894,,False,Bos en Lommer,52.37449,4.84762,Entire home/apt,4,2.0,4.0,11,$240.00,5,40,True,0,0,4.87,False,,60.0,1200.0,0.08,0.21,0.25,4.99,Bos en Lommer,0.0,299.0
147,705509,,False,Zuid,52.35315,4.87256,Entire home/apt,2,1.0,1.0,7,$110.00,3,150,True,3,2,4.53,False,,55.0,330.0,0.07,0.14,0.18,4.99,Zuid,0.07671232876712329,110.0
148,708528,0.69,False,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,2,1.0,1.0,7,$139.00,3,10,True,1,3,4.87,False,,69.5,417.0,0.07,0.15,0.17,4.99,De Pijp - Rivierenbuurt,0.03561643835616438,153.0
149,713577,1.0,True,Oud-Oost,52.35673,4.90778,Private room,2,1.0,1.0,7,$82.00,1,1125,True,0,13,4.56,True,,41.0,82.0,0.05,0.13,0.15,4.99,Oud-Oost,,
150,716107,0.6,False,De Baarsjes - Oud-West,52.36462,4.86824,Entire home/apt,2,1.0,1.0,5,$120.00,2,1125,True,0,0,4.69,True,,60.0,240.0,0.03,0.13,0.18,4.99,De Baarsjes - Oud-West,,
151,719623,0.08,False,Centrum-West,52.38284,4.89007,Entire home/apt,2,1.0,1.0,6,$156.00,4,150,True,0,0,4.61,False,,78.0,624.0,0.09,0.23,0.22,4.99,Centrum-West,0.4246575342465753,274.0
152,721291,0.85,False,Westerpark,52.37752,4.87086,Private room,1,1.0,2.0,1,$72.00,2,180,True,0,0,4.47,False,,72.0,144.0,0.05,0.16,0.17,2.99,Westerpark,,
153,728144,0.99,True,Centrum-Oost,52.36112,4.89632,Entire home/apt,4,2.0,4.0,9,$214.00,3,1125,True,0,1,4.89,False,,53.5,642.0,0.07,0.1,0.25,4.99,Centrum-Oost,0.0,300.0
154,728145,0.38,False,De Pijp - Rivierenbuurt,52.35344,4.8954,Entire home/apt,2,1.0,1.0,13,$290.00,1,14,True,0,2,4.98,False,,145.0,290.0,0.13,0.23,0.25,4.99,De Pijp - Rivierenbuurt,,
155,729317,1.0,True,Centrum-Oost,52.36052,4.89568,Private room,2,1.0,1.0,10,$116.00,3,14,True,0,2,4.68,True,,58.0,348.0,0.05,0.13,0.17,4.99,Centrum-Oost,0.0,30.0
156,730916,1.0,True,Westerpark,52.3731,4.86859,Private room,2,1.0,1.0,3,$85.00,3,90,True,10,4,4.74,False,,42.5,255.0,0.06,0.12,0.16,4.99,Westerpark,0.6410958904109589,85.0
157,733654,,False,Centrum-Oost,52.37098,4.9227,Entire home/apt,4,2.0,2.0,5,$150.00,5,30,True,0,0,5.0,False,,37.5,750.0,0.08,0.15,0.19,4.99,Centrum-Oost,0.0,170.0
158,740616,,False,Centrum-Oost,52.36256,4.9108,Private room,1,1.0,1.0,6,$99.00,3,90,True,0,0,4.8,False,,99.0,297.0,0.05,0.13,0.16,4.99,Centrum-Oost,0.0,115.0
159,741043,1.0,False,Westerpark,52.37654,4.87003,Entire home/apt,4,2.0,3.0,18,$495.00,2,1125,True,0,0,4.33,True,,123.75,990.0,0.12,0.25,0.23,10.99,Westerpark,0.547945205479452,115.0
160,742160,0.61,False,Centrum-Oost,52.36866,4.92071,Entire home/apt,16,8.0,24.0,28,$886.00,2,60,True,9,0,4.64,True,,55.38,1772.0,0.15,0.16,0.27,10.99,Centrum-Oost,0.7178082191780822,77.0
161,744659,0.95,True,Oud-Oost,52.35659,4.90827,Private room,2,1.0,1.0,3,$111.00,1,10,True,0,3,4.92,False,,55.5,111.0,0.06,0.14,0.18,4.99,Oud-Oost,,
162,746067,0.56,False,Centrum-West,52.38295,4.88726,Entire home/apt,2,1.0,1.0,6,$136.00,3,100,True,0,0,4.7,False,,68.0,408.0,0.08,0.15,0.21,4.99,Centrum-West,0.0,160.0
163,747847,0.22,False,De Baarsjes - Oud-West,52.36131,4.8519,Private room,1,1.0,1.0,1,$60.00,2,5,True,0,0,4.48,False,,60.0,120.0,0.05,0.13,0.16,2.99,De Baarsjes - Oud-West,,
164,754020,0.57,False,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,4,2.0,2.0,7,$199.00,5,90,True,0,2,4.86,False,,49.75,995.0,0.09,0.21,0.2,4.99,De Pijp - Rivierenbuurt,0.1643835616438356,175.0
165,754613,0.41,True,Centrum-Oost,52.37266,4.90456,Entire home/apt,4,2.0,3.0,11,$250.00,4,250,True,3,5,4.93,False,,62.5,1000.0,0.1,0.19,0.19,4.99,Centrum-Oost,0.2493150684931507,140.0
166,755431,1.0,True,De Baarsjes - Oud-West,52.37066,4.87405,Private room,3,1.0,2.0,1,$125.00,2,1125,True,1,4,4.93,False,,41.67,250.0,0.07,0.17,0.19,4.99,De Baarsjes - Oud-West,,
